"","schedule_playoff","win_loss","home_fav","schedule_season","schedule_week","spread_favorite","over_under_line","weather_wind_mph","fav_elo_diff","team_favorite_id"
"1802",FALSE,"fav","home_underdog",1992,13,-1.5,41,0,68.1015416666667,"TEN"
"1803",FALSE,"underdog","home_underdog",1992,7,-3,39,8,9.45904166666651,"TEN"
"1804",FALSE,"underdog","home_fav",1992,11,-7.5,43,0,-16.5197847222221,"MIN"
"1805",TRUE,"fav","home_fav",1992,19,-9.5,39,13,35.8662986111112,"SF"
"1806",FALSE,"underdog","home_underdog",1992,5,-10,39,7,186.420368055556,"WAS"
"1807",FALSE,"fav","home_fav",1992,12,-4,37,0,177.518897222222,"NO"
"1808",FALSE,"fav","home_underdog",1992,14,-7,35,24,293.0964375,"WAS"
"1809",FALSE,"underdog","home_underdog",1992,1,-2,43,11,10.9803750000001,"WAS"
"1810",FALSE,"fav","home_fav",1992,16,-3,36,14,104.908375,"PHI"
"1811",FALSE,"fav","home_underdog",1992,10,-12.5,33,0,261.391127339014,"WAS"
"1812",FALSE,"fav","home_underdog",1992,8,-2.5,42,0,138.4429375,"WAS"
"1813",TRUE,"underdog","home_fav",1992,18,-3.5,37,0,-31.6462986111112,"MIN"
"1814",FALSE,"fav","home_fav",1992,11,-1,35,9,39.1931875,"KC"
"1815",FALSE,"underdog","home_fav",1993,17,-2,41,0,2.42387499999995,"ATL"
"1816",FALSE,"underdog","home_fav",1993,16,-2,35.5,0,-46.7709999999997,"SEA"
"1817",FALSE,"fav","home_fav",1993,8,-10.5,42.5,12,213.953652777778,"SF"
"1818",FALSE,"fav","home_fav",1993,4,-5,36.5,0,54.8292777777779,"DET"
"1819",FALSE,"fav","home_fav",1993,11,-12.5,38,15,256.495676136364,"DAL"
"1820",FALSE,"fav","home_fav",1993,13,-7,35.5,26,126.601930555556,"NYG"
"1821",FALSE,"fav","home_fav",1993,1,-6.5,37.5,10,109.37325,"PHI"
"1822",FALSE,"underdog","home_fav",1993,2,-10,40.5,10,348.6855,"WAS"
"1823",FALSE,"fav","home_fav",1993,1,-5,44,0,52.4054027777779,"DET"
"1824",FALSE,"fav","home_fav",1993,14,-7.5,42,0,129.026861111111,"TEN"
"1825",FALSE,"fav","home_fav",1993,5,-6,44,17,19.7113750000001,"CHI"
"1826",FALSE,"underdog","home_underdog",1993,16,-3,37,13,8.42718749999995,"ATL"
"1827",FALSE,"underdog","home_fav",1993,11,-3,43,15,-39.5910624999997,"LAR"
"1828",FALSE,"underdog","home_fav",1993,8,-11,43,0,123.656375,"NO"
"1829",FALSE,"underdog","home_underdog",1993,17,-3.5,34,10,134.533625,"ATL"
"1830",FALSE,"fav","home_fav",1993,3,-13.5,47,13,211.529777777778,"SF"
"1831",FALSE,"fav","home_underdog",1993,10,-9.5,37,15,308.073545833333,"BUF"
"1832",FALSE,"fav","home_underdog",1993,15,-4,33.5,21,63.0706083333334,"BUF"
"1833",FALSE,"fav","home_fav",1993,13,-3,37,11,-33.1607222222224,"KC"
"1834",FALSE,"underdog","home_fav",1993,2,-5,44.5,16,84.0518178030302,"DAL"
"1835",FALSE,"fav","home_fav",1993,11,-3,40,16,-90.0045597222224,"PIT"
"1836",FALSE,"underdog","home_fav",1993,16,-3.5,36,7,-46.6740458333334,"MIA"
"1837",TRUE,"fav","home_fav",1993,21,-10.5,50.5,0,84.0518178030302,"DAL"
"1838",FALSE,"fav","home_underdog",1993,17,-11,36,0,218.055358333334,"BUF"
"1839",FALSE,"fav","home_underdog",1993,8,-3,41,14,141.998108333333,"BUF"
"1840",FALSE,"underdog","home_fav",1993,11,-8.5,34.5,12,50.9621875,"LAC"
"1841",FALSE,"underdog","home_fav",1993,6,-7,36.5,18,87.2380000000001,"PHI"
"1842",FALSE,"underdog","home_fav",1993,12,-10,35,17,117.147886111111,"KC"
"1843",FALSE,"fav","home_fav",1993,9,-6.5,35,12,71.9449375000002,"GB"
"1844",FALSE,"fav","home_fav",1993,2,-7,36,0,51.8838750000002,"MIN"
"1845",FALSE,"underdog","home_underdog",1993,15,-5,34,9,107.7140625,"CHI"
"1846",FALSE,"underdog","home_underdog",1993,17,-3,33,6,59.3024374999998,"CHI"
"1847",FALSE,"underdog","home_fav",1993,13,-7,36,0,32.6940277777778,"DET"
"1848",FALSE,"fav","home_fav",1993,15,-5.5,31,22,-3.51993749999997,"NE"
"1849",FALSE,"fav","home_fav",1993,14,-24,44,10,346.063402777778,"SF"
"1850",FALSE,"fav","home_fav",1993,6,-14,35,5,271.392886111111,"KC"
"1851",FALSE,"fav","home_fav",1993,12,-15.5,37.5,16,162.5555,"NYJ"
"1852",FALSE,"fav","home_fav",1993,3,-8.5,34,8,214.549048611111,"PIT"
"1853",FALSE,"fav","home_fav",1993,8,-13.5,39,0,263.560486111111,"TEN"
"1854",FALSE,"fav","home_fav",1993,17,-6,34,0,258.19,"NO"
"1855",FALSE,"fav","home_fav",1993,1,-7.5,35.5,8,154.3554375,"CLE"
"1856",FALSE,"fav","home_fav",1993,15,-10,39.5,0,109.205048611111,"TEN"
"1857",FALSE,"fav","home_fav",1993,13,-6.5,39,0,-19.8218125000003,"ATL"
"1858",FALSE,"fav","home_fav",1993,11,-3,34,0,-69.0166875,"SEA"
"1859",FALSE,"fav","home_fav",1993,17,-5,33,12,60.1936111111108,"PIT"
"1860",FALSE,"fav","home_underdog",1993,17,-2,35,8,59.412875,"CLE"
"1861",FALSE,"fav","home_underdog",1993,7,-5.5,34,13,154.3554375,"CLE"
"1862",FALSE,"underdog","home_underdog",1993,4,-2.5,33,0,67.8571875000002,"CLE"
"1863",FALSE,"underdog","home_fav",1993,3,-3,35,10,36.9236319444444,"OAK"
"1864",FALSE,"fav","home_underdog",1993,15,-7,37,0,182.476551136363,"DAL"
"1865",FALSE,"fav","home_fav",1993,1,-2.5,40,7,92.4024374999999,"WAS"
"1866",FALSE,"fav","home_underdog",1993,9,-10.5,38.5,17,147.122426136364,"DAL"
"1867",FALSE,"fav","home_underdog",1993,17,-6.5,35,13,129.893745580808,"DAL"
"1868",FALSE,"fav","home_underdog",1993,3,-6.5,38.5,3,256.495676136364,"DAL"
"1869",FALSE,"fav","home_underdog",1993,6,-11,38,0,302.107176136364,"DAL"
"1870",FALSE,"fav","home_underdog",1993,16,-7,36.5,10,226.049926136363,"DAL"
"1871",FALSE,"underdog","home_underdog",1993,12,-10,41.5,0,254.071801136364,"DAL"
"1872",FALSE,"fav","home_underdog",1993,1,0,36.5,7,76.6140208333331,"PICK"
"1873",FALSE,"fav","home_fav",1993,6,-2.5,40,9,-12.9795833333333,"GB"
"1874",FALSE,"fav","home_fav",1993,3,-6,43,9,32.2233652777777,"KC"
"1875",FALSE,"underdog","home_fav",1993,10,-2.5,37,12,-84.8140833333332,"CLE"
"1876",FALSE,"fav","home_fav",1993,14,-3,37.5,6,-33.9623333333334,"LAC"
"1877",FALSE,"fav","home_underdog",1993,16,-1.5,33,11,84.9245208333334,"DEN"
"1878",TRUE,"fav","home_fav",1993,18,-2,41,6,-47.8904513888888,"OAK"
"1879",FALSE,"fav","home_underdog",1993,13,-3,37,0,153.830770833333,"DEN"
"1880",FALSE,"fav","home_fav",1993,17,-3,38.5,6,-47.8904513888888,"OAK"
"1881",FALSE,"underdog","home_fav",1993,17,-3,28,13,-32.6940277777778,"CHI"
"1882",FALSE,"fav","home_underdog",1993,8,-1,37.5,9,91.9964652777776,"DET"
"1883",FALSE,"underdog","home_fav",1993,15,-7,35,13,-54.8292777777779,"ARI"
"1884",FALSE,"fav","home_underdog",1993,2,-7,38,12,190.458965277778,"DET"
"1885",FALSE,"fav","home_fav",1993,12,-3.5,36.5,19,39.2509097222223,"GB"
"1886",FALSE,"fav","home_fav",1993,3,-5,41,0,71.2509722222221,"NO"
"1887",FALSE,"underdog","home_underdog",1993,5,-7,37.5,7,140.408090277778,"DET"
"1888",FALSE,"underdog","home_fav",1993,9,-4,35,0,19.1898472222224,"MIN"
"1889",FALSE,"fav","home_fav",1993,4,-3,36.5,0,-20.0610624999999,"MIN"
"1890",TRUE,"fav","home_fav",1993,19,-13.5,42,0,162.415488636364,"DAL"
"1891",TRUE,"underdog","home_fav",1993,18,-1.5,38.5,0,-39.2509097222223,"DET"
"1892",FALSE,"underdog","home_fav",1993,15,-3,35.5,12,-20.9827500000001,"LAC"
"1893",FALSE,"fav","home_fav",1993,5,-11,37,8,162.415488636364,"DAL"
"1894",FALSE,"fav","home_fav",1993,10,-4,37,13,45.202948611111,"KC"
"1895",FALSE,"fav","home_fav",1993,14,-1.5,32,9,-71.9449375000002,"CHI"
"1896",FALSE,"underdog","home_fav",1993,11,-6,37.5,0,32.0000624999998,"NO"
"1897",FALSE,"underdog","home_underdog",1993,17,-1,37,0,39.2509097222223,"GB"
"1898",FALSE,"fav","home_underdog",1993,8,-6,36.5,9,179.659,"GB"
"1899",FALSE,"fav","home_fav",1993,15,-11,33,22,172.213430555556,"NYG"
"1900",FALSE,"fav","home_fav",1993,8,-7.5,35.5,11,171.3813125,"MIA"
"1901",FALSE,"underdog","home_fav",1993,14,-10.5,35,20,76.0572500000003,"NYJ"
"1902",FALSE,"fav","home_fav",1993,17,-6,28,23,-90.0181874999998,"NE"
"1903",FALSE,"fav","home_fav",1993,10,-6.5,38,11,55.6011874999997,"WAS"
"1904",FALSE,"fav","home_fav",1993,5,-8.5,36.5,8,152.671270833333,"DEN"
"1905",FALSE,"fav","home_underdog",1993,2,-2,36,9,86.4982499999999,"IND"
"1906",FALSE,"fav","home_fav",1993,12,-13,37,20,218.055358333334,"BUF"
"1907",FALSE,"fav","home_fav",1993,2,-3,41,0,-7.83239999999978,"TEN"
"1908",FALSE,"underdog","home_fav",1993,11,-3,36.5,15,-80.1138166666665,"OAK"
"1909",FALSE,"fav","home_underdog",1993,1,-7,36,6,224.861948611111,"KC"
"1910",TRUE,"underdog","home_fav",1993,19,-7,41.5,0,-7.83239999999978,"TEN"
"1911",FALSE,"fav","home_underdog",1993,14,-7,35.5,0,186.054136111111,"KC"
"1912",FALSE,"fav","home_underdog",1993,7,-4,34,9,66.1856986111111,"KC"
"1913",FALSE,"underdog","home_underdog",1993,17,-3,37,0,65.2640111111109,"KC"
"1914",FALSE,"underdog","home_underdog",1993,9,-1,36,17,13.513323611111,"KC"
"1915",FALSE,"fav","home_fav",1993,15,-1,37,14,-32.2233652777777,"DEN"
"1916",TRUE,"fav","home_fav",1993,20,-3,39,8,33.1607222222224,"BUF"
"1917",FALSE,"fav","home_fav",1993,2,-3,36,11,33.9623333333334,"DEN"
"1918",FALSE,"underdog","home_fav",1993,9,-4,34.5,9,-13.9281180555554,"OAK"
"1919",FALSE,"fav","home_fav",1993,6,-5,37,12,9.34186111111103,"PIT"
"1920",FALSE,"underdog","home_underdog",1993,5,-3.5,31.5,0,119.8684375,"LAC"
"1921",FALSE,"fav","home_underdog",1993,13,-2,37,0,118.7089375,"LAC"
"1922",FALSE,"fav","home_fav",1993,16,-8.5,36,8,66.1856986111111,"KC"
"1923",FALSE,"fav","home_underdog",1993,17,0,38,9,158.67625,"PICK"
"1924",FALSE,"underdog","home_fav",1993,10,-4,36,0,0.921687500000189,"MIN"
"1925",FALSE,"fav","home_fav",1993,1,-6.5,38.5,10,131.247375,"GB"
"1926",FALSE,"underdog","home_fav",1993,4,-10.5,39.5,0,168.617923611111,"TEN"
"1927",FALSE,"underdog","home_fav",1993,15,-14,36.5,0,163.2474375,"NO"
"1928",FALSE,"fav","home_fav",1993,7,-1,43,0,39.5910624999997,"ATL"
"1929",FALSE,"fav","home_fav",1993,3,-7,37,14,163.769118055555,"NYG"
"1930",FALSE,"fav","home_fav",1993,14,-7,37,5,37.1671874999997,"ARI"
"1931",FALSE,"underdog","home_underdog",1993,16,-1,32.5,11,94.9425625000001,"LAR"
"1932",FALSE,"fav","home_fav",1993,9,-13,43.5,10,251.120840277778,"SF"
"1933",FALSE,"underdog","home_fav",1993,4,-6,39,16,46.6740458333334,"BUF"
"1934",FALSE,"fav","home_underdog",1993,1,-6,36.5,0,171.3813125,"MIA"
"1935",FALSE,"fav","home_underdog",1993,6,-2,36.5,12,103.524125,"MIA"
"1936",FALSE,"fav","home_fav",1993,17,-1,38,6,-52.6723750000001,"LAC"
"1937",FALSE,"underdog","home_underdog",1993,17,0,34,14,261.3995,"PICK"
"1938",FALSE,"underdog","home_underdog",1993,10,-1.5,38.5,20,95.3240624999999,"MIA"
"1939",FALSE,"underdog","home_fav",1993,13,-10,37,15,130.725863636364,"DAL"
"1940",FALSE,"fav","home_underdog",1993,11,-6,36.5,10,16.3965625000001,"MIA"
"1941",FALSE,"underdog","home_underdog",1993,12,-8,38,9,159.5979375,"MIN"
"1942",FALSE,"underdog","home_fav",1993,8,-3,34,11,-51.8838750000002,"CHI"
"1943",FALSE,"underdog","home_fav",1993,16,-6.5,33.5,11,20.0610624999999,"GB"
"1944",FALSE,"underdog","home_underdog",1993,1,-3,36,10,14.8498055555556,"MIN"
"1945",FALSE,"underdog","home_fav",1993,11,-7,38,10,33.0406458333332,"DEN"
"1946",FALSE,"fav","home_fav",1993,5,-9.5,39,16,139.934527777778,"SF"
"1947",FALSE,"fav","home_underdog",1993,17,-7,33,8,209.6303125,"MIN"
"1948",TRUE,"fav","home_fav",1993,18,-6.5,33,0,52.5828055555553,"NYG"
"1949",FALSE,"underdog","home_fav",1993,14,-3,35.5,0,-19.1898472222224,"DET"
"1950",FALSE,"fav","home_fav",1993,1,-14,38.5,12,308.073545833333,"BUF"
"1951",FALSE,"fav","home_fav",1993,8,-8.5,33,0,88.8586875000001,"SEA"
"1952",FALSE,"fav","home_fav",1993,12,-8,34.5,9,261.3995,"MIA"
"1953",FALSE,"fav","home_fav",1993,14,-11,34,14,218.068986111111,"PIT"
"1954",FALSE,"underdog","home_fav",1993,16,-5.5,31,10,157.875375,"CLE"
"1955",FALSE,"fav","home_fav",1993,4,-9.5,36.5,14,166.0754375,"NYJ"
"1956",FALSE,"underdog","home_fav",1993,6,-10,37,7,135.6296875,"ARI"
"1957",FALSE,"fav","home_fav",1993,9,-7,35.5,0,90.0181874999998,"IND"
"1958",FALSE,"fav","home_fav",1993,17,-3,29.5,23,-16.7069999999999,"PHI"
"1959",FALSE,"underdog","home_underdog",1993,7,-3,33,13,43.6409513888889,"NO"
"1960",FALSE,"underdog","home_fav",1993,13,-2.5,37,0,-52.0611249999997,"MIN"
"1961",FALSE,"underdog","home_underdog",1993,14,-4,33,13,103.8345625,"NO"
"1962",FALSE,"fav","home_underdog",1993,5,-4,38,7,163.2474375,"NO"
"1963",FALSE,"fav","home_fav",1993,12,-8,41.5,10,87.873402777778,"SF"
"1964",FALSE,"fav","home_underdog",1993,2,-3.5,39.5,0,123.656375,"NO"
"1965",FALSE,"fav","home_underdog",1993,9,-3,38,7,126.08025,"NO"
"1966",FALSE,"fav","home_fav",1993,5,-6,43,15,45.841927777778,"BUF"
"1967",FALSE,"fav","home_underdog",1993,12,-5,34.5,12,17.2286805555555,"NYG"
"1968",FALSE,"underdog","home_fav",1993,14,-3.5,36,11,-0.832118055555384,"MIA"
"1969",TRUE,"fav","home_fav",1993,19,-8,41.5,8,87.3517222222224,"SF"
"1970",FALSE,"fav","home_fav",1993,10,-10,37,9,129.893745580808,"DAL"
"1971",FALSE,"underdog","home_fav",1993,16,-1,35.5,0,-0.521680555555577,"NO"
"1972",FALSE,"underdog","home_fav",1993,6,-3.5,37,15,7.25256250000007,"WAS"
"1973",FALSE,"underdog","home_fav",1993,1,-1,35,10,-104.466680555556,"CHI"
"1974",FALSE,"underdog","home_underdog",1993,17,-3,35,8,126.601930555556,"NYG"
"1975",FALSE,"underdog","home_fav",1993,9,-6.5,37,21,96.1561805555552,"NYG"
"1976",FALSE,"fav","home_underdog",1993,11,-4.5,37.5,0,76.0572500000003,"NYJ"
"1977",FALSE,"fav","home_fav",1993,17,-5.5,38.5,0,101.004986111111,"TEN"
"1978",FALSE,"fav","home_underdog",1993,15,-3,34.5,20,7.55393611111117,"NYJ"
"1979",FALSE,"fav","home_fav",1993,6,-2.5,37,10,28.7235694444444,"OAK"
"1980",FALSE,"underdog","home_fav",1993,2,-9,39.5,10,95.3240624999999,"MIA"
"1981",FALSE,"fav","home_underdog",1993,13,-4,35,23,166.0754375,"NYJ"
"1982",FALSE,"fav","home_fav",1993,17,-7,31,23,141.998108333333,"BUF"
"1983",FALSE,"underdog","home_fav",1993,12,-3.5,36.5,4,13.9281180555554,"LAC"
"1984",FALSE,"fav","home_fav",1993,5,-9,36.5,13,80.1138166666665,"KC"
"1985",FALSE,"underdog","home_fav",1993,7,-6.5,39,12,47.8904513888888,"DEN"
"1986",FALSE,"underdog","home_underdog",1993,13,-9,35.5,15,191.279069444445,"OAK"
"1987",TRUE,"fav","home_fav",1993,19,-7,33.5,13,113.274538888889,"BUF"
"1988",FALSE,"fav","home_fav",1993,17,-3,32.5,11,34.9108680555555,"GB"
"1989",FALSE,"fav","home_underdog",1993,10,-2,33.5,16,37.0340694444446,"OAK"
"1990",FALSE,"underdog","home_fav",1993,14,-7,34,13,113.274538888889,"BUF"
"1991",FALSE,"fav","home_underdog",1993,2,-3,33,0,105.940319444444,"OAK"
"1992",FALSE,"underdog","home_fav",1993,2,-3.5,40,12,-15.2930624999999,"GB"
"1993",FALSE,"fav","home_fav",1993,10,-2,36,4,-109.37325,"ARI"
"1994",FALSE,"underdog","home_fav",1993,17,-10.5,41,10,104.580402777778,"SF"
"1995",FALSE,"fav","home_fav",1993,7,-7.5,35.5,9,17.2286805555555,"NYG"
"1996",FALSE,"underdog","home_fav",1993,13,-2.5,34.5,14,73.927375,"WAS"
"1997",FALSE,"fav","home_fav",1993,14,-16,37,8,147.122426136364,"DAL"
"1998",FALSE,"fav","home_underdog",1993,16,-1.5,32.5,0,154.98475,"PHI"
"1999",FALSE,"underdog","home_fav",1993,5,-1,40.5,17,-78.9274999999998,"NYJ"
"2000",FALSE,"underdog","home_underdog",1993,2,-3,35.5,8,119.606486111111,"PIT"
"2001",FALSE,"fav","home_underdog",1993,10,-9.5,35.5,10,214.549048611111,"PIT"
"2002",FALSE,"underdog","home_underdog",1993,17,-3,36,0,129.210298611111,"PIT"
"2003",FALSE,"fav","home_fav",1993,13,-3.5,39.5,0,49.0114375000003,"TEN"
"2004",TRUE,"fav","home_fav",1993,18,-7.5,36,12,56.8438375000001,"KC"
"2005",FALSE,"underdog","home_fav",1993,15,-3.5,36.5,10,43.3305138888891,"MIA"
"2006",FALSE,"underdog","home_fav",1993,4,-3,42.5,0,-80.0154236111111,"ATL"
"2007",FALSE,"underdog","home_underdog",1993,8,-2,34.5,14,60.1936111111108,"PIT"
"2008",FALSE,"fav","home_fav",1993,12,-3,37.5,10,24.6204722222224,"DEN"
"2009",FALSE,"fav","home_underdog",1993,4,-3,31.5,16,85.3387500000001,"SEA"
"2010",FALSE,"fav","home_fav",1993,1,-11,33,8,119.8684375,"LAC"
"2011",FALSE,"fav","home_fav",1993,15,-8.5,36,12,105.940319444444,"OAK"
"2012",FALSE,"fav","home_fav",1993,17,-8.5,34,8,186.054136111111,"KC"
"2013",FALSE,"fav","home_fav",1993,10,-9,37.5,0,178.221736111111,"TEN"
"2014",FALSE,"fav","home_fav",1993,7,-5.5,34.5,0,101.600277777778,"DET"
"2015",FALSE,"underdog","home_fav",1993,3,-2.5,32,14,-88.8586875000001,"NE"
"2016",FALSE,"fav","home_fav",1993,9,-8.5,36.5,10,153.830770833333,"DEN"
"2017",FALSE,"fav","home_underdog",1993,16,-8,41,0,159.124375,"SF"
"2018",FALSE,"fav","home_underdog",1993,13,-13,43,8,251.120840277778,"SF"
"2019",TRUE,"fav","home_fav",1993,20,-3,48,14,42.5420233585858,"DAL"
"2020",FALSE,"fav","home_underdog",1993,1,-6,36,7,131.514354166667,"SF"
"2021",FALSE,"fav","home_underdog",1993,11,-14.5,42,9,299.532465277778,"SF"
"2022",FALSE,"fav","home_fav",1993,7,-6.5,43,10,42.5420233585858,"DAL"
"2023",FALSE,"underdog","home_underdog",1993,15,-8,48,0,211.529777777778,"SF"
"2024",FALSE,"underdog","home_underdog",1993,2,-6.5,39,16,191.707965277778,"SF"
"2025",FALSE,"underdog","home_underdog",1993,4,-1,41,0,87.873402777778,"SF"
"2026",FALSE,"fav","home_fav",1993,4,-7,33.5,14,107.7140625,"CHI"
"2027",FALSE,"fav","home_fav",1993,6,-9.5,36.6,0,159.5979375,"MIN"
"2028",FALSE,"fav","home_fav",1993,13,-12.5,37.5,7,179.659,"GB"
"2029",FALSE,"underdog","home_fav",1993,9,-9.5,42.5,0,88.0026874999999,"ATL"
"2030",FALSE,"fav","home_fav",1993,10,-12,40,0,140.408090277778,"DET"
"2031",FALSE,"underdog","home_fav",1993,17,-13.5,38,10,192.638583333333,"DEN"
"2032",FALSE,"fav","home_fav",1993,2,-10,37.5,12,212.180743055555,"NYG"
"2033",FALSE,"fav","home_fav",1993,16,-9.5,37,7,144.748131944445,"OAK"
"2034",FALSE,"fav","home_underdog",1993,7,-6.5,36,8,267.080423611111,"TEN"
"2035",FALSE,"underdog","home_fav",1993,17,-7.5,47,6,82.5029166666666,"SF"
"2036",FALSE,"underdog","home_fav",1993,16,-3.5,36,11,-49.0114375000003,"PIT"
"2037",FALSE,"fav","home_fav",1993,1,-3,39,0,-5.3704861111114,"NO"
"2038",FALSE,"fav","home_underdog",1993,12,-4.5,36,16,109.205048611111,"TEN"
"2039",FALSE,"fav","home_fav",1993,3,-2.5,38,7,-58.3532986111113,"LAC"
"2040",FALSE,"fav","home_underdog",1993,11,-8,37,14,263.560486111111,"TEN"
"2041",FALSE,"fav","home_fav",1993,6,-3.5,41,9,40.9931222222222,"BUF"
"2042",FALSE,"fav","home_fav",1993,11,-7.5,37,14,195.483284722222,"NYG"
"2043",FALSE,"fav","home_fav",1993,12,-2,37.5,9,34.2470916666666,"LAR"
"2044",FALSE,"underdog","home_underdog",1993,7,-1.5,37.5,7,241.25925,"WAS"
"2045",FALSE,"underdog","home_fav",1993,14,-2.5,36.6,12,-25.0026249999999,"TB"
"2046",FALSE,"fav","home_fav",1993,17,-17,38,17,357.296580357143,"DAL"
"2047",FALSE,"fav","home_fav",1993,3,-5.5,36,12,155.432041666666,"PHI"
"2048",FALSE,"fav","home_fav",1993,5,-4,41,8,1.35121527777778,"MIA"
"2049",FALSE,"fav","home_fav",1993,9,-9,40.5,13,-31.7121111111112,"BUF"
"2050",FALSE,"fav","home_fav",1994,10,-6.5,35.5,12,60.8563125000001,"PHI"
"2051",FALSE,"fav","home_underdog",1994,7,-1,35,8,-170.687166124447,"ARI"
"2052",FALSE,"underdog","home_underdog",1994,17,-3,38,0,40.4961250000001,"ARI"
"2053",FALSE,"fav","home_fav",1994,6,-12.5,37.5,14,224.601284722222,"DAL"
"2054",FALSE,"underdog","home_fav",1994,11,-1,34.5,12,20.36375,"NYG"
"2055",FALSE,"underdog","home_underdog",1994,1,-6.5,36,8,89.5250625000001,"ARI"
"2056",FALSE,"fav","home_underdog",1994,14,-3,32,0,49.0525625,"ARI"
"2057",FALSE,"fav","home_fav",1994,3,-3,35.5,11,48.5937291666664,"CLE"
"2058",FALSE,"fav","home_fav",1994,11,-2.5,43.5,0,-10.5383124999998,"NO"
"2059",FALSE,"fav","home_fav",1994,12,-6,44,13,37.3790625000001,"DEN"
"2060",FALSE,"fav","home_fav",1994,16,-7.5,39.5,13,93.6915208333335,"GB"
"2061",FALSE,"fav","home_fav",1994,14,-13,48,14,212.215789772727,"SF"
"2062",FALSE,"fav","home_underdog",1994,4,-1,48,6,4.0322500000002,"ATL"
"2063",FALSE,"fav","home_underdog",1994,5,-1.5,44,8,49.0289375,"ATL"
"2064",FALSE,"fav","home_fav",1994,1,-5,45,0,39.6092361111112,"DET"
"2065",FALSE,"fav","home_fav",1994,8,-4.5,44.5,7,56.4513750000001,"OAK"
"2066",FALSE,"underdog","home_underdog",1994,10,-2.5,37.5,16,67.7133125,"BUF"
"2067",FALSE,"fav","home_fav",1994,17,-3,41,0,-149.7794375,"IND"
"2068",FALSE,"underdog","home_underdog",1994,13,-1.5,39,0,56.5217638888889,"BUF"
"2069",FALSE,"fav","home_fav",1994,11,-1.5,37,10,16.6213,"PIT"
"2070",FALSE,"underdog","home_underdog",1994,5,-2,38.5,16,63.3907875000002,"BUF"
"2071",FALSE,"underdog","home_fav",1994,14,-4,42,15,4.1892986111111,"MIA"
"2072",FALSE,"underdog","home_fav",1994,2,-2.5,41,15,-100.228826388889,"NE"
"2073",FALSE,"underdog","home_fav",1994,3,-2.5,44,0,-104.6874375,"TEN"
"2074",TRUE,"fav","home_fav",1994,19,-15.5,46.5,0,179.475577272728,"SF"
"2075",FALSE,"fav","home_underdog",1994,10,-3,35,7,100.8754,"CHI"
"2076",TRUE,"underdog","home_fav",1994,18,-6,38,0,70.1343986111115,"MIN"
"2077",FALSE,"fav","home_fav",1994,15,-4,35,10,60.9513083333336,"GB"
"2078",FALSE,"fav","home_fav",1994,2,-3.5,37.5,10,68.6122250000003,"PHI"
"2079",FALSE,"underdog","home_fav",1994,13,-3,31,11,7.75591250000025,"ARI"
"2080",FALSE,"fav","home_fav",1994,14,-5.5,36,0,70.1343986111115,"MIN"
"2081",FALSE,"underdog","home_fav",1994,11,-7,38,13,67.5800861111113,"MIA"
"2082",FALSE,"underdog","home_fav",1994,4,-7.5,38.5,8,-4.32252499999981,"NYJ"
"2083",FALSE,"fav","home_fav",1994,8,-4,37,0,6.86902361111129,"DET"
"2084",FALSE,"underdog","home_fav",1994,10,-7.5,36,0,123.1514375,"SEA"
"2085",FALSE,"fav","home_fav",1994,15,-5.5,35,21,197.887125,"NYG"
"2086",FALSE,"fav","home_fav",1994,7,-13.5,39,6,249.77955,"PIT"
"2087",FALSE,"fav","home_fav",1994,2,-9,42,8,273.443931944445,"LAC"
"2088",FALSE,"fav","home_fav",1994,13,-8.5,43.5,18,174.4063125,"DEN"
"2089",FALSE,"fav","home_fav",1994,4,-8.5,41,0,128.4708125,"TEN"
"2090",FALSE,"fav","home_fav",1994,8,-10.5,34.5,11,226.117104166667,"CLE"
"2091",FALSE,"fav","home_fav",1994,16,-7,34.5,5,177.523375,"ARI"
"2092",FALSE,"fav","home_underdog",1994,4,-1.5,39.5,0,142.738291666667,"CLE"
"2093",FALSE,"fav","home_fav",1994,9,-3,40,7,-51.7107916666664,"DEN"
"2094",FALSE,"fav","home_underdog",1994,1,-4,36,8,226.117104166667,"CLE"
"2095",FALSE,"underdog","home_fav",1994,15,-10.5,38,20,176.007555555556,"DAL"
"2096",FALSE,"underdog","home_fav",1994,11,-6.5,35,8,12.2625833333336,"PHI"
"2097",FALSE,"fav","home_fav",1994,12,-4,34.5,16,27.8664305555558,"KC"
"2098",FALSE,"fav","home_underdog",1994,7,-2,37,0,97.6462916666665,"CLE"
"2099",TRUE,"fav","home_fav",1994,19,-3.5,32.5,7,23.6624458333335,"PIT"
"2100",FALSE,"fav","home_fav",1994,16,-3.5,32.5,9,23.6624458333335,"PIT"
"2101",FALSE,"fav","home_underdog",1994,8,-8.5,36,5,224.601284722222,"DAL"
"2102",FALSE,"fav","home_underdog",1994,16,-10,45.5,0,275.635722222222,"DAL"
"2103",FALSE,"fav","home_underdog",1994,1,-5.5,39.5,11,152.345109722222,"DAL"
"2104",FALSE,"fav","home_underdog",1994,5,-11.5,45,11,179.076071428572,"DAL"
